CarPark,Category,Saturday_Rate,Sunday_PublicHoliday_Rate,WeekDays_Rate_1,WeekDays_Rate_2,_id,address,car_park_basement,car_park_decks,car_park_no,car_park_type,coordinates,free_parking,gantry_height,geometries,lat,lon,name,night_parking,parkingSystem,ppCode,ppName,rate,rateRange,schedules,short_term_parking,source,type,type_of_parking_system,x_coord,y_coord
,,,,,,1519,BLK 685 WOODLANDS DRIVE 73,N,6,W99,MULTI-STOREY CAR PARK,"[103.80552993708623, 1.4407616536322403]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24907.5910,46937.7135
,,,,,,1518,BLK 681 WOODLANDS DRIVE 62,N,10,W98,MULTI-STOREY CAR PARK,"[103.80350296461043, 1.4395967550430084]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24682.0186,46808.9077
,,,,,,1517,BLK 671A WOODLANDS DRIVE 71,N,11,W97,MULTI-STOREY CAR PARK,"[103.79928624743437, 1.4394842859311079]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24212.7627,46796.4780
,,,,,,1516,BLK 667A WOODLANDS RING ROAD,N,13,W96,MULTI-STOREY CAR PARK,"[103.7979173333265, 1.4388903838620966]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24060.4226,46730.8096
,,,,,,1515,BLK 788A WOODLANDS CRESCENT,N,12,W95,MULTI-STOREY CAR PARK,"[103.80178023567072, 1.4441722887492765]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24490.3124,47314.8499
,,,,,,1514,BLK 678A WOODLANDS AVENUE 6,N,7,W94,MULTI-STOREY CAR PARK,"[103.80134477379355, 1.4402508906854272]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24441.8462,46881.2420
,,,,,,1513,BLK 639A WOODLANDS RING ROAD,N,12,W93,MULTI-STOREY CAR PARK,"[103.80259129136671, 1.4377822322100176]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24580.5607,46608.2682
,,,,,,1512,BLK 633A WOODLANDS RING ROAD,N,12,W92,MULTI-STOREY CAR PARK,"[103.8020549463095, 1.436259964747075]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24520.8714,46439.9443
,,,,,,1511,BLK 630A WOODLANDS RING ROAD,N,12,W91,MULTI-STOREY CAR PARK,"[103.8011641711811, 1.4351052789062813]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24421.7399,46312.2663
,,,,,,1510,BLK 626A WOODLANDS DRIVE 52,N,12,W90,MULTI-STOREY CAR PARK,"[103.8001139462765, 1.4341053758561706]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24304.8642,46201.7037
,,,,,,1509,BLK 661A WOODLANDS RING ROAD,N,12,W89,MULTI-STOREY CAR PARK,"[103.79855399827004, 1.4358421132261534]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24131.2685,46393.7460
,,,,,,1508,BLK 889 WOODLANDS DRIVE 50,N,14,W889,MULTI-STOREY CAR PARK,"[103.79362023648522, 1.4380117895079985]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23582.2200,46633.6669
,,,,,,1507,BLK 887 WOODLANDS DR 50,N,12,W887,MULTI-STOREY CAR PARK,"[103.79470292555771, 1.437573048085932]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23702.7059,46585.1510
,,,,,,1506,BLK 656A WOODLANDS RING ROAD,N,12,W88,MULTI-STOREY CAR PARK,"[103.79871570942083, 1.4372202772001619]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24149.2668,46546.1362
,,,,,,1505,BLK 649A WOODLANDS RING ROAD,N,12,W87,MULTI-STOREY CAR PARK,"[103.80023059825076, 1.4385390482366336]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24317.8529,46691.9568
,,,,,,1504,BLK 644A WOODLANDS RING ROAD,N,12,W86,MULTI-STOREY CAR PARK,"[103.80114922384273, 1.4373611703566103]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24420.0800,46561.7115
,,,,,,1503,BLK 622A WOODLANDS DRIVE 52,N,12,W85,MULTI-STOREY CAR PARK,"[103.79910102708018, 1.4340969113691182]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24192.1416,46200.7694
,,,,,,1502,BLK 614A WOODLANDS AVENUE 4,N,12,W84,MULTI-STOREY CAR PARK,"[103.79591565597767, 1.4348347540670336]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23837.6593,46282.3619
,,,,,,1501,BLK 608A WOODLANDS RING ROAD,N,12,W83,MULTI-STOREY CAR PARK,"[103.7971573063985, 1.4361083514325026]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23975.8384,46423.1877
,,,,,,1500,BLK 787A WOODLANDS CRESCENT,N,12,W82,MULTI-STOREY CAR PARK,"[103.80160677533307, 1.4445137134105879]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24471.0095,47352.6032
,,,,,,1499,BLK 786A WOODLANDS DRIVE 60,N,10,W81,MULTI-STOREY CAR PARK,"[103.80004056457712, 1.445979667791367]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24296.7171,47514.7036
,,,,,,1498,BLK 775A WOODLANDS CRESCENT,N,10,W80,MULTI-STOREY CAR PARK,"[103.800341991511, 1.4481658978113279]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24330.2647,47756.4455
,,,,,,1497,BLK 2A MARSILING DRIVE,N,8,W8M,MULTI-STOREY CAR PARK,"[103.77634729531998, 1.4401819005275607]",SUN & PH FR 7AM-10.30PM,1.90,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,21660.0118,46873.6677
,,,,,,1496,BLK 773A WOODLANDS DRIVE 60,N,12,W79,MULTI-STOREY CAR PARK,"[103.79848042559601, 1.4477304440708656]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24123.1011,47708.2983
,,,,,,1495,BLK 785 WOODLANDS RISE,N,14,W785,MULTI-STOREY CAR PARK,"[103.80499528344671, 1.4470660334839864]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24848.1010,47634.8210
,,,,,,1494,BLK 783 WOODLANDS RISE,N,14,W783,MULTI-STOREY CAR PARK,"[103.80412079869986, 1.4478181751680066]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24750.7857,47717.9903
,,,,,,1493,BLK 782 WOODLANDS CRESCENT,N,12,W782,MULTI-STOREY CAR PARK,"[103.80357134821087, 1.448204511184031]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24689.6411,47760.7102
,,,,,,1492,BLK 780 WOODLANDS CRESCENT,N,13,W780,MULTI-STOREY CAR PARK,"[103.80110086382928, 1.4482345183368392]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24414.7153,47764.0320
,,,,,,1491,BLK 759A WOODLANDS AVENUE 6,N,12,W78,MULTI-STOREY CAR PARK,"[103.79602587598164, 1.4465923627945247]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23849.9464,47582.4593
,,,,,,1490,BLK 757A WOODLANDS AVENUE 4,N,12,W77,MULTI-STOREY CAR PARK,"[103.79389812812508, 1.4460599395689717]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23613.1605,47523.5906
,,,,,,1489,BLK 748A WOODLANDS CIRCLE,N,12,W76,MULTI-STOREY CAR PARK,"[103.79510140949338, 1.4449174597904388]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23747.0647,47397.2586
,,,,,,1488,BLK 747A WOODLANDS CIRCLE,N,12,W75,MULTI-STOREY CAR PARK,"[103.79557865773208, 1.44330393500084]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23800.1720,47218.8422
,,,,,,1487,BLK 737A WOODLANDS CIRCLE,N,12,W74,MULTI-STOREY CAR PARK,"[103.79635319696659, 1.4432149313038254]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23886.3660,47208.9992
,,,,,,1486,BLK 796A WOODLANDS DRIVE 72,N,12,W73,MULTI-STOREY CAR PARK,"[103.8037693569866, 1.4433102165949891]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24711.6693,47219.5233
,,,,,,1485,BLK 792A WOODLANDS AVENUE 6,N,12,W72,MULTI-STOREY CAR PARK,"[103.80191570807165, 1.4426252691177086]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24505.3860,47143.7880
,,,,,,1484,BLK 717C WOODLANDS DRIVE 70,N,1,W717,MULTI-STOREY CAR PARK,"[103.79864804934718, 1.440927826815932]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24141.7435,46956.0986
,,,,,,1483,BLK 728A WOODLANDS CIRCLE,N,12,W71,MULTI-STOREY CAR PARK,"[103.79898815257832, 1.443185855082447]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24179.5955,47205.7795
,,,,,,1482,BLK 739A WOODLANDS CIRCLE,N,12,W70,MULTI-STOREY CAR PARK,"[103.79680880693446, 1.4445105561262241]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23937.0706,47352.2621
,,,,,,1481,BLK 17/21 MARSILING LANE,N,0,W7,SURFACE CAR PARK,"[103.77760796111721, 1.4431354576237156]",SUN & PH FR 1PM-10.30PM,0.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,21800.3125,47200.2539
,,,,,,1480,BLK 694 WOODLANDS DR 62,N,10,W694,MULTI-STOREY CAR PARK,"[103.80501792649727, 1.4380415991105475]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24850.6084,46636.9442
,,,,,,1479,BLK 693 WOODLANDS AVE 6,N,9,W693,MULTI-STOREY CAR PARK,"[103.80370001218273, 1.438091736476307]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24703.9448,46642.4900
,,,,,,1478,BLK 691 WOODLANDS DRIVE 73,N,10,W691,MULTI-STOREY CAR PARK,"[103.80625195246517, 1.4406446947034868]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24987.9400,46924.7798
,,,,,,1477,BLK 721A WOODLANDS AVENUE 6,N,12,W69,MULTI-STOREY CAR PARK,"[103.79980298788459, 1.4447271189563509]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24270.2765,47376.2034
,,,,,,1476,BLK 718A WOODLANDS AVENUE 6,N,10,W68,MULTI-STOREY CAR PARK,"[103.80052183347395, 1.4414218714944351]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24350.2675,47010.7245
,,,,,,1475,BLK 676 WOODLANDS DRIVE 71,Y,2,W676,BASEMENT CAR PARK,"[103.80073218731516, 1.4397615941155768]",NO,2.30,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24373.6740,46827.1390
,,,,,,1474,BLK 714A WOODLANDS DRIVE 70,N,10,W67,MULTI-STOREY CAR PARK,"[103.79906508969651, 1.441501551467375]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24188.1546,47019.5375
,,,,,,1473,BLK 709A WOODLANDS DRIVE 70,N,10,W66,MULTI-STOREY CAR PARK,"[103.79799726008761, 1.4410953727108122]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,24069.3210,46974.6261
,,,,,,1472,BLK 701A WOODLANDS DRIVE 40,N,10,W65,MULTI-STOREY CAR PARK,"[103.79597911565828, 1.441135956179569]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23844.7328,46979.1172
,,,,,,1471,BLK 605A WOODLANDS DRIVE 42,N,10,W64,MULTI-STOREY CAR PARK,"[103.79710008484042, 1.4379836307083969]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23969.4738,46630.5468
,,,,,,1470,BLK 371A WOODLANDS AVENUE 1,N,11,W63,MULTI-STOREY CAR PARK,"[103.78641222760423, 1.4328520972827201]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,22780.0672,46063.1491
,,,,,,1469,BLK 354A WOODLANDS AVENUE 1,N,10,W62,MULTI-STOREY CAR PARK,"[103.78505239777718, 1.4328523609613817]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,22628.7386,46063.1814
,,,,,,1468,BLK 358A WOODLANDS AVENUE 5,N,11,W61,MULTI-STOREY CAR PARK,"[103.78394683085651, 1.4332160351525989]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,22505.7065,46103.3973
,,,,,,1467,WOODLANDS AVENUE 5,N,0,W60,SURFACE CAR PARK,"[103.79307195675254, 1.4351072634818425]",NO,0.00,,,,,YES,,,,,,,WHOLE DAY,,Point,COUPON PARKING,23521.1992,46312.5000
,,,,,,1466,BLK 15/16 MARSILING LANE,N,0,W6,SURFACE CAR PARK,"[103.77795363002352, 1.4421018069060263]",SUN & PH FR 7AM-10.30PM,4.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,21838.7773,47085.9570
,,,,,,1465,BLK 897D WOODLANDS DRIVE 50,N,11,W59,MULTI-STOREY CAR PARK,"[103.79460942971322, 1.4363234846503576]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23692.2989,46446.9807
,,,,,,1464,BLK 588A WOODLANDS DRIVE 16,N,12,W588,MULTI-STOREY CAR PARK,"[103.79469518728548, 1.4282153826324038]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23701.8273,45550.4272
,,,,,,1463,BLK 586A WOODLANDS DRIVE 16,N,12,W586,MULTI-STOREY CAR PARK,"[103.7946997783268, 1.4291757164954315]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23702.3400,45656.6161
,,,,,,1462,BLK 895D WOODLANDS DRIVE 50,N,11,W58,MULTI-STOREY CAR PARK,"[103.7922521058602, 1.4360494952410456]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23429.9641,46416.6889
,,,,,,1461,BLK 579A WOODLANDS DRIVE 16,N,12,W579,MULTI-STOREY CAR PARK,"[103.79553412710165, 1.4310421796224129]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23795.1940,45862.9987
,,,,,,1460,BLK 578A WOODLANDS DRIVE 16,N,12,W578,MULTI-STOREY CAR PARK,"[103.7966914178598, 1.4313631273249716]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23923.9837,45898.4854
,,,,,,1459,BLK 574 WOODLANDS DRIVE 16,N,14,W574,MULTI-STOREY CAR PARK,"[103.79844325850179, 1.4305884190389326]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,COUPON PARKING,24118.9360,45812.8190
,,,,,,1458,BLK 570 WOODLANDS AVENUE 1,N,7,W570,MULTI-STOREY CAR PARK,"[103.79003122880155, 1.4309031434576471]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23182.8035,45847.6356
,,,,,,1457,BLK 892C WOODLANDS DRIVE 50,N,10,W57,MULTI-STOREY CAR PARK,"[103.7894505132302, 1.436781468130573]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23118.1910,46497.6326
,,,,,,1456,BLK 891C WOODLANDS DRIVE 50,N,10,W56,MULTI-STOREY CAR PARK,"[103.79146702126307, 1.438159285943191]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23342.6004,46649.9806
,,,,,,1455,BLK 554A WOODLANDS DRIVE 53,N,12,W554,MULTI-STOREY CAR PARK,"[103.7962215494946, 1.432539902076224]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23871.6965,46028.6081
,,,,,,1454,BLK 859A WOODLANDS STREET 83,N,10,W55,MULTI-STOREY CAR PARK,"[103.79452880285585, 1.4398041362045058]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23683.3329,46831.8539
,,,,,,1453,BLK 549A WOODLANDS DRIVE 44,N,12,W549,MULTI-STOREY CAR PARK,"[103.79493416024447, 1.4322998029450162]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23728.4290,46002.0615
,,,,,,1452,BLK 546A WOODLANDS DRIVE 16,N,12,W546,MULTI-STOREY CAR PARK,"[103.79340878273658, 1.4297472276603216]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,COUPON PARKING,23558.6725,45719.8134
,,,,,,1451,BLK 824A WOODLANDS STREET 81,N,11,W54,MULTI-STOREY CAR PARK,"[103.78907474612166, 1.4394182121639476]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23076.3795,46789.1914
,,,,,,1450,BLK 536A WOODLANDS DRIVE 14,N,11,W536,MULTI-STOREY CAR PARK,"[103.7915232678437, 1.4311384867097094]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23348.8456,45873.6556
,,,,,,1449,BLK 881A WOODLANDS STREET 82,N,10,W53,MULTI-STOREY CAR PARK,"[103.79143298348545, 1.44449348607442]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23338.8254,47350.3849
,,,,,,1448,BLK 527A WOODLANDS DRIVE 14,N,12,W527,MULTI-STOREY CAR PARK,"[103.7925558763422, 1.4319699257416247]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23463.7611,45965.5899
,,,,,,1447,BLK 525A WOODLANDS DRIVE 14,N,13,W525,MULTI-STOREY CAR PARK,"[103.79293774817889, 1.4325846022419062]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23506.2589,46033.5570
,,,,,,1446,BLK 523A WOODLANDS DRIVE 14,N,13,W523,MULTI-STOREY CAR PARK,"[103.79390329149008, 1.4329288814422776]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23613.7100,46071.6238
,,,,,,1445,BLK 521A WOODLANDS DRIVE 14,N,13,W521,MULTI-STOREY CAR PARK,"[103.79361306772641, 1.4339373584470325]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23581.4144,46183.1367
,,,,,,1444,BLK 823A WOODLANDS STREET 82,N,11,W52,MULTI-STOREY CAR PARK,"[103.7894862026615, 1.4413977054001699]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23122.1725,47008.0730
,,,,,,1443,BLK 519A WOODLANDS DRIVE 14,N,13,W519,MULTI-STOREY CAR PARK,"[103.79234502270074, 1.434570170682599]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23440.3014,46253.1124
,,,,,,1442,BLK 517A WOODLANDS DRIVE 14,N,13,W517,MULTI-STOREY CAR PARK,"[103.79151891807952, 1.4341439164425787]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23348.3676,46205.9810
,,,,,,1441,BLK 516A WOODLANDS DRIVE 14,N,11,W516,MULTI-STOREY CAR PARK,"[103.79077595691666, 1.4341666826769286]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23265.6873,46208.4999
,,,,,,1440,BLK 866A WOODLANDS STREET 83,N,10,W51,MULTI-STOREY CAR PARK,"[103.79263497750864, 1.4422893083579784]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23472.5842,47106.6555
,,,,,,1439,BLK 509A WOODLANDS DRIVE 14,N,11,W509,MULTI-STOREY CAR PARK,"[103.78930164955528, 1.4332845266783207]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23101.6173,46110.9586
,,,,,,1438,BLK 505A WOODLANDS DRIVE 14,N,7,W505,MULTI-STOREY CAR PARK,"[103.79160426158839, 1.4321368938153944]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23357.8610,45984.0543
,,,,,,1437,BLK 846A WOODLANDS AVENUE 4,N,10,W50,MULTI-STOREY CAR PARK,"[103.79369442145675, 1.4429249518264378]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23590.4851,47176.9397
,,,,,,1436,BLK 13A MARSILING LANE,N,8,W5M,MULTI-STOREY CAR PARK,"[103.7787531161296, 1.4416387371538226]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,21927.7465,47034.7509
,,,,,,1435,BLK 10/13 MARSILING LANE,N,0,W5,SURFACE CAR PARK,"[103.77819391869339, 1.4407534305946534]",SUN & PH FR 7AM-10.30PM,4.50,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,21865.5141,46936.8596
,,,,,,1434,BLK 839A WOODLANDS STREET 82,N,10,W49,MULTI-STOREY CAR PARK,"[103.79202787816332, 1.4429070146919216]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23405.0247,47174.9596
,,,,,,1433,BLK 874A WOODLANDS STREET 81,N,10,W48,MULTI-STOREY CAR PARK,"[103.78902571362566, 1.4431672327457366]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,23070.9310,47203.7395
,,,,,,1432,WOODLANDS INDUSTRIAL PARK E,N,0,W47,SURFACE CAR PARK,"[103.79941271153349, 1.4493570899242387]",NO,0.00,,,,,NO,,,,,,,7AM-10.30PM,,Point,COUPON PARKING,24226.8525,47888.1631
,,,,,,1431,BLK 426A WOODLANDS STREET 41,N,10,W46,MULTI-STOREY CAR PARK,"[103.77367520418133, 1.4266564319364103]",NO,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,21362.6102,45378.0962
,,,,,,1430,BLK 421A WOODLANDS STREET 41,N,10,W45,MULTI-STOREY CAR PARK,"[103.77516150682894, 1.4279807376589535]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,21528.0175,45524.5271
,,,,,,1429,BLK 413A WOODLANDS STREET 41,N,10,W44,MULTI-STOREY CAR PARK,"[103.77226358516474, 1.4279891883662554]",SUN & PH FR 7AM-10.30PM,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,21205.5217,45525.4699
,,,,,,1428,BLK 406A WOODLANDS STREET 41,N,10,W43,MULTI-STOREY CAR PARK,"[103.7720605486338, 1.4295031666967024]",NO,2.00,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,21182.9312,45692.8787
,,,,,,1427,BLK 851-856 WOODLANDS STREET 83,N,0,W41,SURFACE CAR PARK,"[103.79332137530294, 1.4400101219789248]",SUN & PH FR 7AM-10.30PM,4.50,,,,,NO,,,,,,,7AM-10.30PM,,Point,ELECTRONIC PARKING,23548.9652,46854.6331
,,,,,,1426,BLK 837-850 WOODLANDS STREET 82,N,0,W40,SURFACE CAR PARK,"[103.79201556855526, 1.4415956141564576]",SUN & PH FR 7AM-10.30PM,4.50,,,,,NO,,,,,,,7AM-10.30PM,,Point,ELECTRONIC PARKING,23403.6522,47029.9515
,,,,,,1425,BLK 7A MARSILING DRIVE,N,12,W4M,MULTI-STOREY CAR PARK,"[103.77598317914251, 1.4415578665024156]",SUN & PH FR 7AM-10.30PM,2.15,,,,,YES,,,,,,,WHOLE DAY,,Point,ELECTRONIC PARKING,21619.4951,47025.8162
,,,,,,1424,BLK 6/7 MARSILING DRIVE,N,0,W4,SURFACE CAR PARK,"[103.77674581535472, 1.442457482084773]",SUN & PH FR 7AM-10.30PM,4.50,,,,,NO,,,,,,,7AM-10.30PM,,Point,ELECTRONIC PARKING,21704.3672,47125.2891
